Date,Time,VirtualMemoryCommited,VirtualMemoryAvailable,VirtualMemoryLoad,PhysicalMemoryUsed,PhysicalMemoryAvailable,PhysicalMemoryLoad,PageFileUsage,Core0VID,Core1VID,Core2VID,Core3VID,Core0Clock,Core1Clock,Core2Clock,Core3Clock,BusClock,Ring_LLCClock,SystemAgentClock,Core0Thread0Usage,Core1Thread0Usage,Core2Thread0Usage,Core3Thread0Usage,MaxCPU_ThreadUsage,TotalCPUUsage,OnDemandClockModulation,Core0Ratio,Core1Ratio,Core2Ratio,Core3Ratio,UncoreRatio,Core0,Core1,Core2,Core3,Core0DistancetoTjMAX,Core1DistancetoTjMAX,Core2DistancetoTjMAX,Core3DistancetoTjMAX,CPUPackage,CoreMax,Core0ThermalThrottling,Core1ThermalThrottling,Core2ThermalThrottling,Core3ThermalThrottling,Core0CriticalTemperature,Core1CriticalTemperature,Core2CriticalTemperature,Core3CriticalTemperature,Core0PowerLimitExceeded,Core1PowerLimitExceeded,Core2PowerLimitExceeded,Core3PowerLimitExceeded,Package_RingThermalThrottling,Package_RingCriticalTemperature,CPUPackage,CPUIACores,CPUGTCores(Graphics),EDRAM,IAOffset,GT(Slice)Offset,CLR(CBo_LLC_Ring)Offset,GT(Unslice)Offset,Uncore_SAOffset,CPUPackagePower,IACoresPower,TotalDRAMPower,PL1PowerLimit,PL2PowerLimit,CurrentcTDPLevel,PackageC2Residency,PackageC3Residency,PackageC6Residency,PackageC7Residency,Core0Thread0C0Residency,Core1Thread0C0Residency,Core2Thread0C0Residency,Core3Thread0C0Residency,Core0C3Residency,Core1C3Residency,Core2C3Residency,Core3C3Residency,Core0C7Residency,Core1C7Residency,Core2C7Residency,Core3C7Residency,MemoryClock,MemoryClockRatio,Tcas,Trcd,Trp,Tras,Trfc,CommandRate,IA:PROCHOT,IA:ThermalEvent,IA:DDRRAPL,IA:PCS(PECI),IA:ResidencyStateRegulation,IA:RunningAverageThermalLimit,IA:VRThermalAlert,IA:VRTDC,"IA:ElectricalDesignPoint_Other(ICCmax,PL4,SVID,DDRRAPL)",IA:PackageLevelRAPL_PBMPL1,"IA:PackageLevelRAPL_PBMPL2,PL3",IA:MaxTurboLimit,IA:TurboAttenuation(MCT),GT:ThermalEvent,GT:DDRRAPL,GT:ResidencyStateRegulation,GT:RunningAverageThermalLimit,GT:VRThermalAlert,GT:VRTDC,"GT:MaxVRVoltage,ICCmax,PL4",GT:DomainLevelPBMPLGT,GT:PackageLevelRAPL_PBMPL1,"GT:PackageLevelRAPL_PBMPL2,PL3",GT:InefficientOperation,GT:Fuseslimit,ResidencyStateRegulation,VRThermalAlert,VRTDC,"MaxVRVoltage,ICCmax,PL4",PackageLevelRAPL_PBMPL1,"PackageLevelRAPL_PBMPL2,PL3",CPU,Fan2,PCHTemperature,DIMM_0Temperature,DIMM_1Temperature,DIMM_2Temperature,DIMM_3Temperature,DriveTemperature,DriveRemainingLife,DriveFailure,DriveWarning,TotalHostWrites,TotalHostReads,ReadActivity,WriteActivity,TotalActivity,ReadRate,WriteRate,ReadTotal,WriteTotal,GPUTemperature,GPUCoreVoltage,GPUClock,GPUMemoryClock,GPUVideoClock,GPUCoreLoad,GPUMemoryControllerLoad,GPUVideoEngineLoad,GPUBusLoad,GPUMemoryUsage,GPUD3DUsage,GPUVideoDecode0Usage,GPUVideoEncode0Usage,GPUComputing(Compute_0)Usage,GPUComputing(Compute_1)Usage,GPUVRUsage,PerformanceLimitPower,PerformanceLimitThermal,PerformanceLimitReliabilityVoltage,PerformanceLimitMaxOperatingVoltage,PerformanceLimitUtilization,PerformanceLimitSLIGPUBoostSync,GPUMemoryAllocated,GPUD3DMemoryDedicated,GPUD3DMemoryDynamic,PCIeLinkSpeed,BatteryVoltage,RemainingCapacity,ChargeLevel,WearLevel,TotalDL,TotalUP,CurrentDLrate,CurrentUPrate,TotalDL,TotalUP,CurrentDLrate,CurrentUPrate,TotalErrors,,
29.1.2019,20:55.4,13481,61702,17.9,10285,55170,15.7,0,1.255,1.246,1.264,1.245,3691.9,3592.1,3392.5,3691.9,99.8,3791.6,798.2,16,9.1,13.7,13.7,16,13.1,100,37,36,34,37,38,49,49,48,53,51,51,52,47,50,53,No,No,No,No,No,No,No,No,No,No,No,No,No,No,52,52,50,0,0,0,0,0,0,10.234,8.281,2.043,45,56.25,0,16.8,3.5,0,22.2,13.3,15.2,16.8,13.5,0.5,4.2,0.2,1.8,77.6,64.8,67.8,75.3,1064.3,10.67,15,15,15,35,374,2,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,2534,2508,44.5,39.8,38.5,41.8,40,30,100,No,No,4348,1978,0.4,0.2,0.6,0.017,0.009,9518,4551,45,1.106,1110.6,1252.8,999.8,1,4,0,0,57.8,2.1,0,0,1.7,0,0,No,No,No,No,Yes,No,2367,2348,150,8,12.743,65.972,100,0,0,0,0,0,980,62,18.717,2.71,0,,
29.1.2019,20:57.5,13483,61699,17.9,10285,55169,15.7,0,1.225,1.198,1.262,1.268,3690,3390.9,3789.8,3690,99.7,3690,797.8,17.5,7.6,10.6,6.8,17.5,10.6,100,37,34,38,37,37,48,49,48,50,52,51,52,50,51,50,No,No,No,No,No,No,No,No,No,No,No,No,No,No,49,49,49,0,0,0,0,0,0,8.973,7.045,2.046,45,56.25,0,20.6,4.6,0,23.6,12.2,14.3,13.2,10.8,0.3,5.4,1,1.1,79.8,64.5,75.6,79.7,1063.8,10.67,15,15,15,35,374,2,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,2508,2508,44.5,39.8,38.5,41.8,40,30,100,No,No,4348,1978,0,0.3,0.3,0,0.125,9518,4551,45,1.106,1110.6,1252.8,999.8,1,4,0,0,57.8,4,0,0,1.7,0,0,No,No,No,No,Yes,No,2367,2348,151,8,12.743,65.972,100,0,0,0,0,0,980,62,7.998,6.738,0,,
29.1.2019,20:59.5,13490,61692,17.9,10284,55171,15.7,0,1.287,1.261,1.29,1.256,3590.3,3789.8,3690,3690,99.7,3690,797.8,19.8,8.3,11.4,9.9,19.8,12.4,100,36,38,37,37,37,52,49,48,52,48,51,52,48,53,52,No,No,No,No,No,No,No,No,No,No,No,No,No,No,52,52,51,0,0,0,0,0,0,9.791,7.849,2.081,45,56.25,0,20.8,0.6,0,24.5,14.6,16.1,15.6,11.8,0.4,1.3,0.3,0.5,77.3,68.3,73.2,79.5,1063.8,10.67,15,15,15,35,374,2,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,2508,2508,44.5,39.8,38.5,41.8,40,30,100,No,No,4348,1978,1.1,0.2,1.3,0.529,0.005,9519,4551,45,1.106,1110.6,1252.8,999.8,7,6,0,0,57.8,4.2,0,0,1.8,0,0,No,No,No,No,Yes,No,2369,2350,152,8,12.743,65.972,100,0,0,0,0,0,980,62,12.268,0.487,0,,
29.1.2019,21:01.6,13487,61696,17.9,10284,55170,15.7,0,1.229,1.26,1.213,1.201,3592.1,3691.9,3592.1,3392.5,99.8,3691.9,798.2,17.4,3.7,12.1,8.3,17.4,10.4,100,36,37,36,34,37,49,48,48,51,51,52,52,49,50,51,No,No,No,No,No,No,No,No,No,No,No,No,No,No,50,50,50,0,0,0,0,0,0,8.456,6.62,2.038,45,56.25,0,21.2,1.4,0,28.9,11.8,12.2,15,9.4,0.4,0.7,0.3,0.3,81,75.3,72.3,83.4,1064.3,10.67,15,15,15,35,374,2,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,2534,2508,44.5,39.5,38.5,41.8,40,30,100,No,No,4348,1978,0.5,0.2,0.7,0.136,0.002,9519,4551,45,1.106,1110.6,1252.8,999.8,1,4,0,0,57.9,3.5,0,0,1.6,0,0,No,No,No,No,Yes,No,2370,2351,153,8,12.743,65.972,100,0,0,0,0,0,980,62,7.602,0.706,0,,
29.1.2019,21:03.6,13487,61696,17.9,10284,55170,15.7,0,1.254,1.243,1.253,1.268,3792.6,3692.8,3792.6,3692.8,99.8,3792.6,798.4,7.6,4.5,6.8,6.1,7.6,6.3,100,38,37,38,37,38,47,47,47,49,53,53,53,51,49,49,No,No,No,No,No,No,No,No,No,No,No,No,No,No,49,49,49,0,0,0,0,0,0,7.783,5.88,2.022,45,56.25,0,23.7,5.9,0,23.2,9.3,10.2,13.4,8.2,0.1,3.9,0.6,0.4,83.5,74.5,72.3,83.7,1064.6,10.67,15,15,15,35,374,2,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,2508,2508,44.5,39.8,38.5,41.8,40,30,100,No,No,4348,1978,1,0,1,0.127,0,9519,4551,45,1.106,1110.6,1252.8,999.8,1,4,0,0,57.9,0.9,0,0,0.8,0,0,No,No,No,No,Yes,No,2370,2351,128,8,12.743,65.972,100,0,0,0,0,0,980,62,2.693,9.548,0,,
29.1.2019,21:05.7,13564,61618,18,10331,55124,15.7,0,1.169,1.242,1.154,1.207,3392.5,3691.9,3392.5,3592.1,99.8,3592.1,798.2,29,27.4,25.1,22.9,29,26.1,100,34,37,34,36,36,55,54,52,55,45,46,48,45,55,55,No,No,No,No,No,No,No,No,No,No,No,No,No,No,55,55,53,32,0,0,0,0,0,15.156,12.151,2.064,45,56.25,0,13.9,6,1.1,12.9,25.6,26.3,29.5,24.6,0.4,0.8,10.3,1.2,57,58.6,42.4,61.9,1064.3,10.67,15,15,15,35,374,2,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,2508,2508,44.5,39.8,38.5,41.8,40,30,100,No,No,4348,1978,1.5,0.2,1.7,0.703,0.127,9521,4551,45,1.106,1110.6,1252.8,999.8,4,6,0,0,54.9,3.3,0,0,3.1,0,0,No,No,No,No,Yes,No,2247,2228,129,8,12.743,65.972,100,0,0,0,0,0,980,62,247.058,11.365,0,,
29.1.2019,21:07.7,14622,60560,19.4,10406,55048,15.8,0,1.184,1.18,1.277,1.215,3392.5,3392.5,3392.5,3392.5,99.8,3392.5,798.2,38.9,32.8,32.8,33.5,38.9,34.5,100,34,34,34,34,34,75,75,73,80,25,25,27,20,78,80,No,No,No,No,No,No,No,No,No,No,No,No,No,No,72,72,59,41,0,0,0,0,0,18.542,15.529,2.114,45,56.25,0,11.8,13.5,0.1,6.5,34.9,33.8,36.5,34.2,0.3,1.7,15.2,0.1,54.1,51.6,33.1,53.6,1064.3,10.67,15,15,15,35,374,2,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,2508,2508,44.5,39.5,38.5,41.8,40,30,100,No,No,4348,1978,0,0.7,0.7,0,0.061,9521,4552,46,1.106,1110.6,1252.8,999.8,25,12,0,0,79.5,2.8,0,0,1.7,0,0,No,No,No,No,Yes,No,3257,3237,130,8,12.743,65.972,100,0,0,0,0,0,981,62,582.137,23.063,0,,
29.1.2019,21:09.8,15062,60121,20,10733,54721,16.3,0,1.162,1.152,1.16,1.168,3390,3390,3390,3390,99.7,3390,797.7,83.3,83.3,82.5,86.3,86.3,83.8,100,34,34,34,34,34,78,84,78,85,22,16,22,15,86,85,No,No,No,No,No,No,No,No,No,No,No,No,No,No,81,81,62,42,0,0,0,0,0,39.419,34.042,2.198,45,56.25,0,0.9,0,0,1.9,83.8,84.2,83.5,84.9,0.3,0,0,0,6.3,4.9,5.7,5.3,1063.5,10.67,15,15,15,35,374,2,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,2508,2508,44.5,39.8,38.5,41.8,40,30,100,No,No,4348,1978,0.8,1,1.8,0.095,0.395,9521,4552,46,1.106,1110.6,1252.8,999.8,1,4,0,0,78.5,16.6,0,0,4.7,0,0,No,No,No,No,Yes,No,3214,3195,142,8,12.743,65.972,100,0,0,0,0,0,983,62,760.023,32.191,0,,
29.1.2019,21:11.8,15080,60103,20,10871,54584,16.6,0,1.162,1.169,1.199,1.226,3390.9,3390.9,3390.9,3390.9,99.7,3390.9,797.8,80.9,68.7,81.6,76.3,81.6,76.9,100,34,34,34,34,34,76,79,75,78,24,21,25,22,78,79,No,No,No,No,No,No,No,No,No,No,No,No,No,No,77,77,61,43,0,0,0,0,0,38.427,32.554,2.139,45,56.25,0,0,0,0,0,77.6,75.3,77.2,76.7,0,0,0,0,0,5.2,3.9,0,1063.8,10.67,15,15,15,35,374,2,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,2508,2508,44.5,39.8,38.5,42,40,30,100,No,No,4348,1978,0.1,1,1.1,0.013,0.699,9521,4554,49,1.137,1137.1,1252.8,1023.2,63,32,0,0,78.6,34.7,0,0,5.4,0,0,No,No,No,No,No,No,3220,3200,151,8,12.743,65.972,100,0,0,0,0,0,983,62,25.716,0.955,0,,
29.1.2019,21:13.9,15056,60127,20,10892,54563,16.6,0,1.263,1.195,1.211,1.217,3390,3390,3589.5,3589.5,99.7,3589.5,797.7,44.2,45.8,65.6,58,65.6,53.4,100,34,34,36,36,36,66,63,68,67,34,37,32,33,68,68,No,No,No,No,No,No,No,No,No,No,No,No,No,No,72,72,60,44,0,0,0,0,0,31.686,26.145,1.924,45,56.25,0,0,0,0,0,53.5,50.8,60.7,54.3,7.8,0.8,0.4,0.9,2.4,17.2,4.1,3.2,1063.5,10.67,15,15,15,35,374,2,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,2534,7680,44.5,39.8,38.5,42,40,30,100,No,No,4348,1978,0,1.1,1.1,0,0.952,9521,4556,50,1.137,1137.1,1252.8,1023.2,62,32,0,0,78.1,63.3,0,0,10,0,0,No,No,No,No,No,No,3200,3181,151,8,12.743,65.972,100,0,0,0,0,0,983,62,24.457,0.847,0,,
29.1.2019,21:15.9,15019,60164,19.9,10866,54589,16.6,0,1.269,1.262,1.26,1.234,3691.9,3691.9,3392.5,3691.9,99.8,3691.9,798.2,29,29.7,32.8,32,32.8,30.9,100,37,37,34,37,37,53,53,52,56,47,47,48,44,54,56,No,No,No,No,No,No,No,No,No,No,No,No,No,No,55,55,53,0,0,0,0,0,0,17.591,14.088,2.072,45,56.25,0,11.8,3.2,0,10.9,27,27.1,33.6,28.8,8.5,1.8,0.5,0.1,53.1,57.4,44.5,46.7,1064.3,10.67,15,15,15,35,374,2,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,2731,7680,44.5,39.8,38.5,42,40,30,100,No,No,4348,1978,0,1.2,1.2,0,1.223,9521,4558,50,1.137,1137.1,1252.8,1023.2,63,32,0,0,78.1,64.1,0,0,9.7,0,0,No,No,No,No,No,No,3200,3181,149,8,12.743,65.972,100,0,0,0,0,0,983,62,20.175,0.863,0,,
29.1.2019,21:18.0,14981,60202,19.9,10839,54615,16.5,0,1.315,1.243,1.271,1.195,3391.7,3591.2,3591.2,3391.7,99.8,3691,798,19,14.5,17.5,18.3,19,17.3,100,34,36,36,34,37,61,59,57,59,39,41,43,41,63,61,No,No,No,No,No,No,No,No,No,No,No,No,No,No,59,59,55,43,0,0,0,0,0,14.005,10.941,2.127,45,56.25,0,15.4,6.6,0,11.8,21.4,22.8,20.1,20.4,0.2,3.8,1.8,0.5,66.7,56.8,65.3,67.6,1064.1,10.67,15,15,15,35,374,2,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,2926,7680,44.5,39.8,38.5,42,40.3,30,100,No,No,4348,1978,0,1.2,1.2,0.015,0.439,9521,4559,50,1.137,1137.1,1252.8,1023.2,75,40,0,0,76.9,66.6,0,0,10.2,0,0,No,No,No,No,No,No,3149,3129,149,8,12.743,65.972,100,0,0,0,0,0,983,62,26.348,3.271,0,,
29.1.2019,21:20.0,14945,60237,19.8,10822,54632,16.5,0,1.205,1.266,1.229,1.206,3592.1,3392.5,3592.1,3392.5,99.8,3592.1,798.2,36.3,35.6,30.3,33.3,36.3,33.9,100,36,34,36,34,36,61,59,57,65,39,41,43,35,62,65,No,No,No,No,No,No,No,No,No,No,No,No,No,No,64,64,57,44,0,0,0,0,0,21.524,16.478,1.876,45,56.25,0,9.9,2.8,0,7.8,32.5,36.4,33.9,36.2,0.5,0.9,0.5,0.2,55.2,47.3,54,50.9,1064.3,10.67,15,15,15,35,374,2,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,3072,7680,44.5,39.8,38.5,42,40,30,100,No,No,4348,1978,0,1.2,1.2,0.015,0.751,9521,4560,51,1.137,1137.1,1252.8,1023.2,71,36,0,0,77,75.3,0,0,8.8,0,0,No,No,No,No,No,No,3152,3133,149,8,12.743,65.972,100,0,0,0,0,0,984,62,167.937,8.386,0,,
29.1.2019,21:22.1,14926,60256,19.8,10841,54613,16.5,0,1.209,1.226,1.218,1.198,3392.5,3592.1,3592.1,3392.5,99.8,3592.1,798.2,32.8,32.8,25.9,33.5,33.5,31.3,100,34,36,36,34,36,61,57,57,59,39,43,43,41,61,61,No,No,No,No,No,No,No,No,No,No,No,No,No,No,60,60,56,41,0,0,0,0,0,19.951,15.892,2.059,45,56.25,0,8.1,3.9,0,8.2,32.9,34,31.8,32,0,0.2,1,0.2,47.5,43.9,49.3,50.9,1064.3,10.67,15,15,15,35,374,2,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,3234,7680,44.5,39.8,38.5,42,40,30,100,No,No,4348,1978,0.6,0.9,1.5,0.05,0.146,9521,4561,49,1.137,1137.1,1252.8,1023.2,38,19,0,0,77,59.4,0,0,9,0,0,No,No,No,No,No,No,3154,3134,149,8,12.743,65.972,100,0,0,0,0,0,984,62,284.18,17.11,0,,
29.1.2019,21:24.1,14964,60218,19.9,10840,54615,16.5,0,1.249,1.237,1.234,1.231,3390.9,3590.3,3590.3,3590.3,99.7,3590.3,797.8,59.5,55.7,61,62.5,62.5,59.7,100,34,36,36,36,36,61,59,58,61,39,41,42,39,70,61,No,No,No,No,No,No,No,No,No,No,No,No,No,No,61,61,57,32,0,0,0,0,0,30.46,25.621,2.181,45,56.25,0,6,1.5,0,4.6,60.8,58.1,60.5,61.4,0.3,0.5,1.6,0.3,24.9,26.1,20.2,26.6,1063.8,10.67,15,15,15,35,374,2,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,3413,7680,44.5,39.8,38.5,42,40.3,30,100,No,No,4348,1978,0.9,0.9,1.8,0.033,0.419,9521,4561,50,1.137,1137.1,1252.8,1023.2,51,23,0,0,77.2,49.2,0,0,8.8,0,0,No,No,No,No,No,No,3163,3143,158,8,12.743,65.972,100,0,0,0,0,0,986,62,1124.522,37.945,0,,
29.1.2019,21:26.2,14978,60205,19.9,10848,54606,16.5,0,1.253,1.209,1.2,1.298,3691,3391.7,3391.7,3391.7,99.8,3691,798,29.7,26.7,21.3,25.1,29.7,25.7,100,37,34,34,34,37,58,56,58,60,42,44,42,40,59,60,No,No,No,No,No,No,No,No,No,No,No,No,No,No,60,60,56,44,0,0,0,0,0,17.071,13.791,2.179,45,56.25,0,10.7,3.2,0,11.3,26.6,28.7,25.5,29,0.6,0.3,2.1,0.6,61.3,50.8,56.7,52.5,1064.1,10.67,15,15,15,35,374,2,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,3562,7680,44.5,39.8,38.5,42,40,30,100,No,No,4348,1978,0,1.4,1.4,0,0.845,9521,4563,49,1.106,1110.6,1252.8,999.8,32,16,0,0,77.3,38.2,0,0,7.9,0,0,No,No,No,No,Yes,No,3166,3147,158,8,12.743,65.972,100,0,0,0,0,0,987,62,129.117,4.963,0,,
29.1.2019,21:28.2,14966,60216,19.9,10864,54590,16.5,0,1.165,1.267,1.193,1.292,3391.7,3391.7,3391.7,3591.2,99.8,3691,798,28.2,18.3,28.2,22.9,28.2,24.4,100,34,34,34,36,37,58,61,54,60,42,39,46,40,58,61,No,No,No,No,No,No,No,No,No,No,No,No,No,No,59,59,54,43,0,0,0,0,0,14.858,11.669,2.144,45,56.25,0,14.1,3.1,0,13.4,22.8,24.4,21.4,21.6,1.2,0.9,1.1,0.3,63.7,57.4,64.2,65.2,1064.1,10.67,15,15,15,35,374,2,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,3668,7680,44.5,39.8,38.5,42,40.3,30,100,No,No,4348,1978,0.3,0.8,1,0.073,0.471,9521,4564,49,1.106,1110.6,1252.8,999.8,38,19,0,0,77.4,33,0,0,8,0,0,No,No,No,No,Yes,No,3172,3152,162,8,12.743,65.972,100,0,0,0,0,0,987,62,64.088,2.4,0,,
29.1.2019,21:30.3,14450,60733,19.2,10567,54887,16.1,0,1.179,1.165,1.166,1.163,3390.9,3390.9,3390.9,3390.9,99.7,3390.9,797.8,48.4,35.6,32.5,37.1,48.4,38.4,100,34,34,34,34,34,80,80,78,83,20,20,22,17,83,83,No,No,No,No,No,No,No,No,No,No,No,No,No,No,83,83,63,44,0,0,0,0,0,20.774,17.35,2.221,45,56.25,0,10.8,4.6,0,11.6,41.2,41.5,38.6,42.1,0.6,3.8,1.5,0.2,49.4,42.5,49.5,48.9,1063.8,10.67,15,15,15,35,374,2,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,3840,7680,44.5,39.8,38.5,42,40.3,30,100,No,No,4348,1978,0,0.5,0.5,0,0.58,9521,4565,49,1.106,1110.6,1252.8,999.8,24,14,0,1,71.9,30.1,0,0,8.5,0,0,No,No,No,No,Yes,No,2946,2927,165,8,12.743,65.972,100,0,0,0,0,0,987,62,38.666,6.532,0,,
29.1.2019,21:32.3,14491,60692,19.2,10584,54871,16.1,0,1.177,1.185,1.303,1.303,3392.5,3392.5,3392.5,3392.5,99.8,3392.5,798.2,37.4,29.7,39.6,39.6,39.6,36.6,100,34,34,34,34,34,71,73,64,72,29,27,36,28,76,73,No,No,No,No,No,No,No,No,No,No,No,No,No,No,71,71,59,44,0,0,0,0,0,20.333,16.707,2.234,45,56.25,0,10.3,4.4,0,9.9,36.3,39,40.4,37.2,0.1,2.6,2.7,0.4,51.9,43.6,41.6,48.7,1064.3,10.67,15,15,15,35,374,2,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,3964,7680,44.5,39.8,38.5,42,40.3,30,100,No,No,4348,1978,0,0.9,0.9,0,0.455,9521,4566,48,1.137,1137.1,1252.8,1023.2,14,10,0,1,69.6,56.4,0,0,7.3,0,0,No,No,No,No,No,No,2850,2831,153,8,12.743,65.972,100,0,0,0,0,0,987,62,18.242,1.215,0,,
29.1.2019,21:34.4,14345,60838,19,10585,54870,16.1,0,1.234,1.215,1.215,1.172,3591.2,3691,3591.2,3391.7,99.8,3591.2,798,19.8,21.3,17.5,19.8,21.3,19.6,100,36,37,36,34,36,55,67,50,54,45,33,50,46,55,67,No,No,No,No,No,No,No,No,No,No,No,No,No,No,56,56,53,0,0,0,0,0,0,14.006,11.149,2.111,45,56.25,0,13,12,0,13,22.5,25.4,22.9,22.8,0.9,3.9,9.4,1.3,63.8,53.8,50.1,60.6,1064.1,10.67,15,15,15,35,374,2,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,4096,7680,44.5,39.8,38.5,42,40.3,30,100,No,No,4348,1978,0.2,1.2,1.4,0.016,0.366,9521,4567,47,1.137,1137.1,1252.8,1023.2,8,8,0,0,69.6,4.8,0,0,4.6,0,0,No,No,No,No,No,No,2850,2831,153,8,12.743,65.972,100,0,0,0,0,0,987,62,19.5,2.865,0,,
29.1.2019,21:36.4,14321,60862,19,10571,54884,16.1,0,1.233,1.268,1.238,1.314,3691,3391.7,3691,3391.7,99.8,3691,798,14.5,6.8,9.1,9.9,14.5,10.1,100,37,34,37,34,37,54,54,50,54,46,46,50,46,56,54,No,No,No,No,No,No,No,No,No,No,No,No,No,No,53,53,51,37,0,0,0,0,0,9.294,7.126,2.071,45,56.25,0,19.9,14.1,0,15.4,12.7,15.6,12,13,0.5,2.9,2.4,0.7,78.9,65.7,74.3,76.5,1064.1,10.67,15,15,15,35,374,2,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,4165,7680,44.5,39.8,38.5,42,40.3,30,100,No,No,4348,1978,0,0.6,0.6,0,0.053,9521,4567,47,1.137,1137.1,1252.8,1023.2,1,4,0,0,69.6,1.7,0,0,1.3,0,0,No,No,No,No,No,No,2851,2832,153,8,12.743,65.972,100,0,0,0,0,0,987,62,237.819,7.224,0,,
29.1.2019,21:38.5,14753,60430,19.6,10649,54805,16.2,0,1.256,1.25,1.243,1.28,3790.7,3790.7,3691,3591.2,99.8,3790.7,798,29,20.6,27.4,32,32,27.3,100,38,38,37,36,38,55,55,51,54,45,45,49,46,55,55,No,No,No,No,No,No,No,No,No,No,No,No,No,No,55,55,53,33,0,0,0,0,0,16.209,13.026,2.069,45,56.25,0,12.8,14.2,0,5.8,25.1,25.3,28.2,28.5,0.7,3.4,5.9,1,63.6,56.2,47.5,54.2,1064.1,10.67,15,15,15,35,374,2,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,4389,7680,44.5,39.8,38.5,42,40.3,30,100,No,No,4348,1978,0,0.8,0.8,0.008,0.404,9521,4568,46,1.137,1137.1,1252.8,1023.2,14,10,0,0,74.4,3,0,0,2,0,0,No,No,No,No,No,No,3049,3030,150,8,12.743,65.972,100,0,0,0,0,0,989,62,626.139,25.943,0,,
29.1.2019,21:40.5,14798,60385,19.6,10682,54773,16.3,0,1.237,1.274,1.249,1.249,3691.9,3592.1,3592.1,3592.1,99.8,3691.9,798.2,29,32.8,36.6,34.3,36.6,33.2,100,37,36,36,36,37,57,54,52,55,43,46,48,45,57,57,No,No,No,No,No,No,No,No,No,No,No,No,No,No,55,55,53,38,0,0,0,0,0,20.003,16.336,2.015,45,56.25,0,13.2,7.3,0,7.5,32.4,33.4,38.8,35.6,0.5,2,0.2,0.6,58.6,51,42,52.7,1064.3,10.67,15,15,15,35,374,2,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,4165,2508,44.5,39.8,38.5,42,40,30,100,No,No,4348,1978,0.4,1.1,1.5,0.011,0.305,9521,4568,46,1.137,1137.1,1252.8,1023.2,1,4,0,0,74.4,1,0,0,0.8,0,0,No,No,No,No,No,No,3048,3029,150,8,12.743,65.972,100,0,0,0,0,0,989,62,446.024,15.353,0,,
